"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Leg 1","31 May 2022, 13:16","31 May 2022, 14:11","","Leg Raise Parallel Bars",,"",1,"normal",,8,,,
"Leg 1","31 May 2022, 13:16","31 May 2022, 14:11","","Leg Raise Parallel Bars",,"",2,"normal",,8,,,
"Push","28 May 2022, 18:43","28 May 2022, 19:43","","Bench Press (Barbell)",,"",0,"warmup",40,12,,,
"Push","28 May 2022, 18:43","28 May 2022, 19:43","","Bench Press (Barbell)",,"",1,"normal",55,8,,,
"Push","28 May 2022, 18:43","28 May 2022, 19:43","","Bench Press (Barbell)",,"",2,"normal",60,8,,,
"Push","28 May 2022, 18:43","28 May 2022, 19:43","","Bench Press (Barbell)",,"",3,"normal",60,7,,,
"Push","28 May 2022, 18:43","28 May 2022, 19:43","","Butterfly (Pec Deck)",,"",0,"normal",40,6,,,
"Push","28 May 2022, 18:43","28 May 2022, 19:43","","Butterfly (Pec Deck)",,"",1,"normal",37.5,8,,,
"Push","28 May 2022, 18:43","28 May 2022, 19:43","","Butterfly (Pec Deck)",,"",2,"normal",37.5,8,,,
"Push","28 May 2022, 18:43","28 May 2022, 19:43","","Incline Bench Press (Dumbbell)",,"",0,"normal",20,6,,,
"Push","28 May 2022, 18:43","28 May 2022, 19:43","","Incline Bench Press (Dumbbell)",,"",1,"normal",16,10,,,
"Push","28 May 2022, 18:43","28 May 2022, 19:43","","Incline Bench Press (Dumbbell)",,"",2,"normal",16,10,,,
"Push","28 May 2022, 18:43","28 May 2022, 19:43","","Shoulder Press (Dumbbell)",,"",0,"normal",24,10,,,
"Push","28 May 2022, 18:43","28 May 2022, 19:43","","Triceps Dip (Assisted)",,"",0,"normal",43,8,,,
"Push","28 May 2022, 18:43","28 May 2022, 19:43","","Triceps Dip (Assisted)",,"",1,"normal",43,8,,,
"Push","28 May 2022, 18:43","28 May 2022, 19:43","","Triceps Dip (Assisted)",,"",2,"normal",43,8,,,
"Push","28 May 2022, 18:43","28 May 2022, 19:43","","Face Pull",0,"",0,"normal",20,10,,,
"Push","28 May 2022, 18:43","28 May 2022, 19:43","","Face Pull",0,"",1,"normal",20,10,,,
"Push","28 May 2022, 18:43","28 May 2022, 19:43","","Face Pull",0,"",2,"normal",20,10,,,
"Push","28 May 2022, 18:43","28 May 2022, 19:43","","Triceps Rope Pushdown",0,"",0,"normal",20,8,,,
"Push","28 May 2022, 18:43","28 May 2022, 19:43","","Triceps Rope Pushdown",0,"",1,"normal",18.75,8,,,
"Push","28 May 2022, 18:43","28 May 2022, 19:43","","Triceps Rope Pushdown",0,"",2,"normal",15,8,,,
"Push","28 May 2022, 18:43","28 May 2022, 19:43","","Triceps Rope Pushdown",0,"",3,"normal",5,16,,,
"Pull","26 May 2022, 16:09","26 May 2022, 17:20","","Pull Up (Assisted)",,"",0,"normal",22.5,8,,,
"Pull","26 May 2022, 16:09","26 May 2022, 17:20","","Pull Up (Assisted)",,"",1,"normal",25,8,,,
"Pull","26 May 2022, 16:09","26 May 2022, 17:20","","Pull Up (Assisted)",,"",2,"normal",25,8,,,
"Pull","26 May 2022, 16:09","26 May 2022, 17:20","","Seated Cable Row - Bar Grip",,"",0,"normal",60,8,,,
"Pull","26 May 2022, 16:09","26 May 2022, 17:20","","Seated Cable Row - Bar Grip",,"",1,"normal",60,8,,,
"Pull","26 May 2022, 16:09","26 May 2022, 17:20","","Seated Cable Row - Bar Grip",,"",2,"normal",50,10,,,
"Pull","26 May 2022, 16:09","26 May 2022, 17:20","","Back Extension (Weighted Hyperextension)",,"",0,"normal",,12,,,
"Pull","26 May 2022, 16:09","26 May 2022, 17:20","","Back Extension (Weighted Hyperextension)",,"",1,"normal",10,10,,,
"Pull","26 May 2022, 16:09","26 May 2022, 17:20","","Back Extension (Weighted Hyperextension)",,"",2,"normal",10,10,,,
"Pull","26 May 2022, 16:09","26 May 2022, 17:20","","Rear Delt Reverse Fly (Machine)",,"",0,"normal",30,8,,,
"Pull","26 May 2022, 16:09","26 May 2022, 17:20","","Rear Delt Reverse Fly (Machine)",,"",1,"normal",27.5,8,,,
"Pull","26 May 2022, 16:09","26 May 2022, 17:20","","Rear Delt Reverse Fly (Machine)",,"",2,"normal",27.5,8,,,
"Pull","26 May 2022, 16:09","26 May 2022, 17:20","","Bicep Curl (Machine)",,"",0,"normal",22.5,10,,,
"Pull","26 May 2022, 16:09","26 May 2022, 17:20","","Bicep Curl (Machine)",,"",1,"normal",25,10,,,
"Pull","26 May 2022, 16:09","26 May 2022, 17:20","","Bicep Curl (Machine)",,"",2,"normal",25,10,,,
"Pull","26 May 2022, 16:09","26 May 2022, 17:20","","Hammer Curl (Cable)",,"",0,"normal",12,10,,,
"Pull","26 May 2022, 16:09","26 May 2022, 17:20","","Hammer Curl (Cable)",,"",1,"normal",12,8,,,
"Pull","26 May 2022, 16:09","26 May 2022, 17:20","","Hammer Curl (Cable)",,"",2,"normal",12,8,,,
"Pull","26 May 2022, 16:09","26 May 2022, 17:20","","Dumbbell Row",,"",0,"normal",18,20,,,
"Pull","26 May 2022, 16:09","26 May 2022, 17:20","","Dumbbell Row",,"",1,"normal",18,16,,,
"Pull","26 May 2022, 16:09","26 May 2022, 17:20","","Dumbbell Row",,"",2,"normal",18,16,,,
"Pull","26 May 2022, 16:09","26 May 2022, 17:20","","Reverse Pulldown",,"",0,"normal",20,10,,,
"Pull","26 May 2022, 16:09","26 May 2022, 17:20","","Reverse Pulldown",,"",1,"normal",20,8,,,
"Pull","26 May 2022, 16:09","26 May 2022, 17:20","","Reverse Pulldown",,"",2,"normal",20,8,,,
"Push","20 May 2022, 13:25","20 May 2022, 14:25","","Bench Press (Barbell)",,"",0,"warmup",40,12,,,
"Push","20 May 2022, 13:25","20 May 2022, 14:25","","Bench Press (Barbell)",,"",1,"normal",55,8,,,
"Push","20 May 2022, 13:25","20 May 2022, 14:25","","Bench Press (Barbell)",,"",2,"normal",60,7,,,
"Push","20 May 2022, 13:25","20 May 2022, 14:25","","Bench Press (Barbell)",,"",3,"normal",60,8,,,
"Push","20 May 2022, 13:25","20 May 2022, 14:25","","Butterfly (Pec Deck)",,"",0,"normal",40,8,,,
"Push","20 May 2022, 13:25","20 May 2022, 14:25","","Butterfly (Pec Deck)",,"",1,"normal",37.5,8,,,
"Push","20 May 2022, 13:25","20 May 2022, 14:25","","Butterfly (Pec Deck)",,"",2,"normal",37.5,8,,,
"Push","20 May 2022, 13:25","20 May 2022, 14:25","","Incline Bench Press (Dumbbell)",,"",0,"normal",20,8,,,
"Push","20 May 2022, 13:25","20 May 2022, 14:25","","Incline Bench Press (Dumbbell)",,"",1,"normal",18,8,,,
"Push","20 May 2022, 13:25","20 May 2022, 14:25","","Incline Bench Press (Dumbbell)",,"",2,"normal",18,8,,,
"Push","20 May 2022, 13:25","20 May 2022, 14:25","","Overhead Press (Barbell)",,"",0,"normal",20,12,,,
"Push","20 May 2022, 13:25","20 May 2022, 14:25","","Overhead Press (Barbell)",,"",1,"normal",25,8,,,
"Push","20 May 2022, 13:25","20 May 2022, 14:25","","Overhead Press (Barbell)",,"",2,"normal",25,8,,,
"Push","20 May 2022, 13:25","20 May 2022, 14:25","","Triceps Dip (Assisted)",,"",0,"normal",43,8,,,
"Push","20 May 2022, 13:25","20 May 2022, 14:25","","Triceps Dip (Assisted)",,"",1,"normal",43,8,,,
"Push","20 May 2022, 13:25","20 May 2022, 14:25","","Triceps Dip (Assisted)",,"",2,"normal",43,8,,,
"Push","20 May 2022, 13:25","20 May 2022, 14:25","","Triceps Rope Pushdown",0,"",0,"normal",17.5,8,,,
"Push","20 May 2022, 13:25","20 May 2022, 14:25","","Triceps Rope Pushdown",0,"",1,"normal",17.5,8,,,
"Push","20 May 2022, 13:25","20 May 2022, 14:25","","Triceps Rope Pushdown",0,"",2,"normal",17.5,8,,,
"Pull","17 May 2022, 19:11","17 May 2022, 20:19","","Pull Up (Assisted)",,"Reversen!",0,"normal",27.5,8,,,
"Pull","17 May 2022, 19:11","17 May 2022, 20:19","","Pull Up (Assisted)",,"Reversen!",1,"normal",25,8,,,
"Pull","17 May 2022, 19:11","17 May 2022, 20:19","","Pull Up (Assisted)",,"Reversen!",2,"normal",25,6,,,
"Pull","17 May 2022, 19:11","17 May 2022, 20:19","","Seated Cable Row - Bar Grip",,"Erhöhen!",0,"normal",50,8,,,
"Pull","17 May 2022, 19:11","17 May 2022, 20:19","","Seated Cable Row - Bar Grip",,"Erhöhen!",1,"normal",50,8,,,
"Pull","17 May 2022, 19:11","17 May 2022, 20:19","","Seated Cable Row - Bar Grip",,"Erhöhen!",2,"normal",60,8,,,
"Pull","17 May 2022, 19:11","17 May 2022, 20:19","","Dumbbell Row",,"Erhöheni",0,"normal",16,20,,,
"Pull","17 May 2022, 19:11","17 May 2022, 20:19","","Dumbbell Row",,"Erhöheni",1,"normal",18,16,,,
"Pull","17 May 2022, 19:11","17 May 2022, 20:19","","Dumbbell Row",,"Erhöheni",2,"normal",18,16,,,
"Pull","17 May 2022, 19:11","17 May 2022, 20:19","","Reverse Pulldown",,"",0,"normal",20,10,,,
"Pull","17 May 2022, 19:11","17 May 2022, 20:19","","Reverse Pulldown",,"",1,"normal",20,8,,,
"Pull","17 May 2022, 19:11","17 May 2022, 20:19","","Reverse Pulldown",,"",2,"normal",20,8,,,
"Pull","17 May 2022, 19:11","17 May 2022, 20:19","","Back Extension (Weighted Hyperextension)",,"",0,"normal",,15,,,
"Pull","17 May 2022, 19:11","17 May 2022, 20:19","","Back Extension (Weighted Hyperextension)",,"",1,"normal",10,10,,,
"Pull","17 May 2022, 19:11","17 May 2022, 20:19","","Back Extension (Weighted Hyperextension)",,"",2,"normal",10,10,,,
"Pull","17 May 2022, 19:11","17 May 2022, 20:19","","Rear Delt Reverse Fly (Machine)",,"",0,"normal",30,8,,,
"Pull","17 May 2022, 19:11","17 May 2022, 20:19","","Rear Delt Reverse Fly (Machine)",,"",1,"normal",27.5,8,,,
"Pull","17 May 2022, 19:11","17 May 2022, 20:19","","Rear Delt Reverse Fly (Machine)",,"",2,"normal",27.5,8,,,
"Pull","17 May 2022, 19:11","17 May 2022, 20:19","","Hammer Curl (Cable)",,"",0,"normal",12.5,10,,,
"Pull","17 May 2022, 19:11","17 May 2022, 20:19","","Hammer Curl (Cable)",,"",1,"normal",12.5,8,,,
"Pull","17 May 2022, 19:11","17 May 2022, 20:19","","Hammer Curl (Cable)",,"",2,"normal",12.5,8,,,
"Pull","17 May 2022, 19:11","17 May 2022, 20:19","","Drag Curl",0,"",0,"normal",20,8,,,
"Pull","17 May 2022, 19:11","17 May 2022, 20:19","","Drag Curl",0,"",1,"normal",17.5,8,,,
"Pull","17 May 2022, 19:11","17 May 2022, 20:19","","Drag Curl",0,"",2,"normal",12.5,8,,,
"Pull","17 May 2022, 19:11","17 May 2022, 20:19","","Hammer Curl (Dumbbell)",0,"",0,"normal",12,8,,,
"Pull","17 May 2022, 19:11","17 May 2022, 20:19","","Hammer Curl (Dumbbell)",0,"",1,"normal",12,8,,,
"Pull","17 May 2022, 19:11","17 May 2022, 20:19","","Hammer Curl (Dumbbell)",0,"",2,"normal",12,6,,,
"Leg 1","9 May 2022, 13:28","9 May 2022, 14:18","","Squat (Barbell)",,"",0,"normal",40,8,,,
"Leg 1","9 May 2022, 13:28","9 May 2022, 14:18","","Squat (Barbell)",,"",1,"normal",60,6,,,
"Leg 1","9 May 2022, 13:28","9 May 2022, 14:18","","Squat (Barbell)",,"",2,"normal",60,6,,,
"Leg 1","9 May 2022, 13:28","9 May 2022, 14:18","","Squat (Barbell)",,"",3,"normal",60,6,,,
"Leg 1","9 May 2022, 13:28","9 May 2022, 14:18","","Leg Curl",,"",0,"normal",10,10,,,
"Leg 1","9 May 2022, 13:28","9 May 2022, 14:18","","Leg Curl",,"",1,"normal",12.5,10,,,
"Leg 1","9 May 2022, 13:28","9 May 2022, 14:18","","Leg Curl",,"",2,"normal",12.5,10,,,
"Leg 1","9 May 2022, 13:28","9 May 2022, 14:18","","Glute",,"",0,"normal",20,16,,,
"Leg 1","9 May 2022, 13:28","9 May 2022, 14:18","","Glute",,"",1,"normal",22.5,16,,,
"Leg 1","9 May 2022, 13:28","9 May 2022, 14:18","","Glute",,"",2,"normal",22.5,16,,,
"Leg 1","9 May 2022, 13:28","9 May 2022, 14:18","","Hip Abduction (Machine)",,"",0,"normal",40,15,,,
"Leg 1","9 May 2022, 13:28","9 May 2022, 14:18","","Hip Abduction (Machine)",,"",1,"normal",42.5,15,,,
"Leg 1","9 May 2022, 13:28","9 May 2022, 14:18","","Hip Abduction (Machine)",,"",2,"normal",47.5,10,,,
"Leg 1","9 May 2022, 13:28","9 May 2022, 14:18","","Seated Calf Raise",,"",0,"normal",20,8,,,
"Leg 1","9 May 2022, 13:28","9 May 2022, 14:18","","Seated Calf Raise",,"",1,"normal",20,8,,,
"Leg 1","9 May 2022, 13:28","9 May 2022, 14:18","","Seated Calf Raise",,"",2,"normal",20,10,,,
"Pull","6 May 2022, 11:48","6 May 2022, 12:49","","Lat Pulldown (Cable)",,"",0,"warmup",27.5,10,,,
"Pull","6 May 2022, 11:48","6 May 2022, 12:49","","Lat Pulldown (Cable)",,"",1,"normal",42.5,10,,,
"Pull","6 May 2022, 11:48","6 May 2022, 12:49","","Lat Pulldown (Cable)",,"",2,"normal",50,8,,,
"Pull","6 May 2022, 11:48","6 May 2022, 12:49","","Lat Pulldown (Cable)",,"",3,"normal",50,8,,,
"Pull","6 May 2022, 11:48","6 May 2022, 12:49","","Seated Cable Row - Bar Grip",,"",0,"normal",50,8,,,
"Pull","6 May 2022, 11:48","6 May 2022, 12:49","","Seated Cable Row - Bar Grip",,"",1,"normal",50,8,,,
"Pull","6 May 2022, 11:48","6 May 2022, 12:49","","Seated Cable Row - Bar Grip",,"",2,"normal",60,8,,,
"Pull","6 May 2022, 11:48","6 May 2022, 12:49","","Reverse Pulldown",,"",0,"normal",20,8,,,
"Pull","6 May 2022, 11:48","6 May 2022, 12:49","","Reverse Pulldown",,"",1,"normal",20,8,,,
"Pull","6 May 2022, 11:48","6 May 2022, 12:49","","Reverse Pulldown",,"",2,"normal",20,8,,,
"Pull","6 May 2022, 11:48","6 May 2022, 12:49","","Back Extension (Weighted Hyperextension)",,"",0,"normal",,15,,,
"Pull","6 May 2022, 11:48","6 May 2022, 12:49","","Back Extension (Weighted Hyperextension)",,"",1,"normal",10,8,,,
"Pull","6 May 2022, 11:48","6 May 2022, 12:49","","Back Extension (Weighted Hyperextension)",,"",2,"normal",10,8,,,
"Pull","6 May 2022, 11:48","6 May 2022, 12:49","","Rear Delt Reverse Fly (Machine)",,"",0,"normal",30,8,,,
"Pull","6 May 2022, 11:48","6 May 2022, 12:49","","Rear Delt Reverse Fly (Machine)",,"",1,"normal",30,8,,,
"Pull","6 May 2022, 11:48","6 May 2022, 12:49","","Rear Delt Reverse Fly (Machine)",,"",2,"normal",30,6,,,
"Pull","6 May 2022, 11:48","6 May 2022, 12:49","","Hammer Curl (Cable)",,"",0,"normal",13.25,8,,,
"Pull","6 May 2022, 11:48","6 May 2022, 12:49","","Hammer Curl (Cable)",,"",1,"normal",11.25,10,,,
"Pull","6 May 2022, 11:48","6 May 2022, 12:49","","Hammer Curl (Cable)",,"",2,"normal",11.25,10,,,
"Pull","6 May 2022, 11:48","6 May 2022, 12:49","","Drag Curl",0,"",0,"normal",17.5,8,,,
"Pull","6 May 2022, 11:48","6 May 2022, 12:49","","Drag Curl",0,"",1,"normal",17.5,8,,,
"Pull","6 May 2022, 11:48","6 May 2022, 12:49","","Drag Curl",0,"",2,"normal",12.5,8,,,
"Pull","6 May 2022, 11:48","6 May 2022, 12:49","","Hammer Curl (Dumbbell)",0,"",0,"normal",12,10,,,
"Pull","6 May 2022, 11:48","6 May 2022, 12:49","","Hammer Curl (Dumbbell)",0,"",1,"normal",12,8,,,
"Pull","6 May 2022, 11:48","6 May 2022, 12:49","","Hammer Curl (Dumbbell)",0,"",2,"normal",12,6,,,
"Push","4 May 2022, 16:22","4 May 2022, 17:27","","Bench Press (Barbell)",,"",0,"warmup",40,15,,,
"Push","4 May 2022, 16:22","4 May 2022, 17:27","","Bench Press (Barbell)",,"",1,"normal",50,10,,,
"Push","4 May 2022, 16:22","4 May 2022, 17:27","","Bench Press (Barbell)",,"",2,"normal",55,8,,,
"Push","4 May 2022, 16:22","4 May 2022, 17:27","","Bench Press (Barbell)",,"",3,"normal",60,6,,,
"Push","4 May 2022, 16:22","4 May 2022, 17:27","","Butterfly (Pec Deck)",,"",0,"normal",40,8,,,
"Push","4 May 2022, 16:22","4 May 2022, 17:27","","Butterfly (Pec Deck)",,"",1,"normal",40,10,,,
"Push","4 May 2022, 16:22","4 May 2022, 17:27","","Butterfly (Pec Deck)",,"",2,"normal",40,10,,,
"Push","4 May 2022, 16:22","4 May 2022, 17:27","","Incline Chest Press (Machine)",,"",0,"normal",15,10,,,
"Push","4 May 2022, 16:22","4 May 2022, 17:27","","Incline Chest Press (Machine)",,"",1,"normal",20,10,,,
"Push","4 May 2022, 16:22","4 May 2022, 17:27","","Incline Chest Press (Machine)",,"",2,"normal",25,10,,,
"Push","4 May 2022, 16:22","4 May 2022, 17:27","","Shoulder Press (Dumbbell)",,"",0,"normal",24,10,,,
"Push","4 May 2022, 16:22","4 May 2022, 17:27","","Shoulder Press (Dumbbell)",,"",1,"normal",24,10,,,
"Push","4 May 2022, 16:22","4 May 2022, 17:27","","Shoulder Press (Dumbbell)",,"",2,"normal",24,8,,,
"Push","4 May 2022, 16:22","4 May 2022, 17:27","","Face Pull",0,"",0,"normal",20,10,,,
"Push","4 May 2022, 16:22","4 May 2022, 17:27","","Face Pull",0,"",1,"normal",20,10,,,
"Push","4 May 2022, 16:22","4 May 2022, 17:27","","Triceps Rope Pushdown",0,"",0,"normal",15,10,,,
"Push","4 May 2022, 16:22","4 May 2022, 17:27","","Triceps Rope Pushdown",0,"",1,"normal",20,10,,,
"Push","4 May 2022, 16:22","4 May 2022, 17:27","","Triceps Rope Pushdown",0,"",2,"normal",20,8,,,
"Nachtmittag Workout 💪","28 Apr 2022, 13:43","28 Apr 2022, 14:27","","Bench Press (Barbell)",,"",0,"normal",60,8,,,
"Nachtmittag Workout 💪","28 Apr 2022, 13:43","28 Apr 2022, 14:27","","Bench Press (Barbell)",,"",1,"normal",60,6,,,
"Nachtmittag Workout 💪","28 Apr 2022, 13:43","28 Apr 2022, 14:27","","Bench Press (Barbell)",,"",2,"normal",55,8,,,
"Nachtmittag Workout 💪","28 Apr 2022, 13:43","28 Apr 2022, 14:27","","Lat Pulldown (Machine)",,"",0,"normal",42.5,8,,,
"Nachtmittag Workout 💪","28 Apr 2022, 13:43","28 Apr 2022, 14:27","","Lat Pulldown (Machine)",,"",1,"normal",42.5,8,,,
"Nachtmittag Workout 💪","28 Apr 2022, 13:43","28 Apr 2022, 14:27","","Lat Pulldown (Machine)",,"",2,"normal",42.5,8,,,
"Nachtmittag Workout 💪","28 Apr 2022, 13:43","28 Apr 2022, 14:27","","Chest Fly (Machine)",,"",0,"normal",42.5,8,,,
"Nachtmittag Workout 💪","28 Apr 2022, 13:43","28 Apr 2022, 14:27","","Chest Fly (Machine)",,"",1,"normal",42.5,8,,,
"Nachtmittag Workout 💪","28 Apr 2022, 13:43","28 Apr 2022, 14:27","","Chest Fly (Machine)",,"",2,"normal",40,8,,,
"Nachtmittag Workout 💪","28 Apr 2022, 13:43","28 Apr 2022, 14:27","","Iso-Lateral Row (Machine)",,"",0,"normal",60,8,,,
"Nachtmittag Workout 💪","28 Apr 2022, 13:43","28 Apr 2022, 14:27","","Iso-Lateral Row (Machine)",,"",1,"normal",70,8,,,
"Nachtmittag Workout 💪","28 Apr 2022, 13:43","28 Apr 2022, 14:27","","Iso-Lateral Row (Machine)",,"",2,"normal",70,8,,,
"Nachtmittag Workout 💪","28 Apr 2022, 13:43","28 Apr 2022, 14:27","","Bicep Curl (Machine)",,"",0,"normal",30,8,,,
"Nachtmittag Workout 💪","28 Apr 2022, 13:43","28 Apr 2022, 14:27","","Bicep Curl (Machine)",,"",1,"normal",25,8,,,
"Nachtmittag Workout 💪","28 Apr 2022, 13:43","28 Apr 2022, 14:27","","Bicep Curl (Machine)",,"",2,"normal",25,6,,,
"Nachtmittag Workout 💪","28 Apr 2022, 13:43","28 Apr 2022, 14:27","","Incline Bench Press (Barbell)",,"Close grip for trizep",0,"normal",30,8,,,
"Nachtmittag Workout 💪","28 Apr 2022, 13:43","28 Apr 2022, 14:27","","Incline Bench Press (Barbell)",,"Close grip for trizep",1,"normal",30,8,,,
"Nachtmittag Workout 💪","28 Apr 2022, 13:43","28 Apr 2022, 14:27","","Incline Bench Press (Barbell)",,"Close grip for trizep",2,"normal",30,6,,,
"Nachtmittag Workout 💪","28 Apr 2022, 13:43","28 Apr 2022, 14:27","","Bicep Curl (Cable)",,"",0,"normal",11.25,10,,,
"Nachtmittag Workout 💪","28 Apr 2022, 13:43","28 Apr 2022, 14:27","","Bicep Curl (Cable)",,"",1,"normal",13.75,8,,,
"Nachtmittag Workout 💪","28 Apr 2022, 13:43","28 Apr 2022, 14:27","","Bicep Curl (Cable)",,"",2,"normal",11.25,8,,,
"Push","20 Apr 2022, 11:03","20 Apr 2022, 11:46","","Bench Press (Barbell)",,"",0,"warmup",40,10,,,
"Push","20 Apr 2022, 11:03","20 Apr 2022, 11:46","","Bench Press (Barbell)",,"",1,"normal",60,8,,,
"Push","20 Apr 2022, 11:03","20 Apr 2022, 11:46","","Bench Press (Barbell)",,"",2,"normal",60,7,,,
"Push","20 Apr 2022, 11:03","20 Apr 2022, 11:46","","Bench Press (Barbell)",,"",3,"normal",60,6,,,
"Push","20 Apr 2022, 11:03","20 Apr 2022, 11:46","","Butterfly (Pec Deck)",,"",0,"normal",37.5,10,,,
"Push","20 Apr 2022, 11:03","20 Apr 2022, 11:46","","Butterfly (Pec Deck)",,"",1,"normal",40,8,,,
"Push","20 Apr 2022, 11:03","20 Apr 2022, 11:46","","Butterfly (Pec Deck)",,"",2,"normal",40,8,,,
"Push","20 Apr 2022, 11:03","20 Apr 2022, 11:46","","Shoulder Press (Dumbbell)",,"",0,"normal",24,10,,,
"Push","20 Apr 2022, 11:03","20 Apr 2022, 11:46","","Shoulder Press (Dumbbell)",,"",1,"normal",24,8,,,
"Push","20 Apr 2022, 11:03","20 Apr 2022, 11:46","","Shoulder Press (Dumbbell)",,"",2,"normal",24,8,,,
"Push","20 Apr 2022, 11:03","20 Apr 2022, 11:46","","Triceps Dip (Assisted)",,"",0,"normal",35,8,,,
"Push","20 Apr 2022, 11:03","20 Apr 2022, 11:46","","Triceps Dip (Assisted)",,"",1,"normal",35,8,,,
"Push","20 Apr 2022, 11:03","20 Apr 2022, 11:46","","Triceps Dip (Assisted)",,"",2,"normal",35,8,,,
"Push","20 Apr 2022, 11:03","20 Apr 2022, 11:46","","Face Pull",0,"",0,"normal",20,10,,,
"Push","20 Apr 2022, 11:03","20 Apr 2022, 11:46","","Face Pull",0,"",1,"normal",20,10,,,
"Push","20 Apr 2022, 11:03","20 Apr 2022, 11:46","","Face Pull",0,"",2,"normal",20,10,,,
"Push","20 Apr 2022, 11:03","20 Apr 2022, 11:46","","Triceps Rope Pushdown",0,"",0,"normal",15,10,,,
"Push","20 Apr 2022, 11:03","20 Apr 2022, 11:46","","Triceps Rope Pushdown",0,"",1,"normal",15,10,,,
"Push","20 Apr 2022, 11:03","20 Apr 2022, 11:46","","Triceps Rope Pushdown",0,"",2,"normal",20,8,,,
"Push","20 Apr 2022, 11:03","20 Apr 2022, 11:46","","Triceps Rope Pushdown",0,"",3,"normal",5,10,,,
"Push","6 Apr 2022, 17:08","6 Apr 2022, 18:13","","Bench Press (Barbell)",,"",0,"warmup",40,10,,,
"Push","6 Apr 2022, 17:08","6 Apr 2022, 18:13","","Bench Press (Barbell)",,"",1,"normal",60,8,,,
"Push","6 Apr 2022, 17:08","6 Apr 2022, 18:13","","Bench Press (Barbell)",,"",2,"normal",60,7,,,
"Push","6 Apr 2022, 17:08","6 Apr 2022, 18:13","","Bench Press (Barbell)",,"",3,"normal",60,7,,,
"Push","6 Apr 2022, 17:08","6 Apr 2022, 18:13","","Butterfly (Pec Deck)",,"",0,"normal",42.5,8,,,
"Push","6 Apr 2022, 17:08","6 Apr 2022, 18:13","","Butterfly (Pec Deck)",,"",1,"normal",42.5,8,,,
"Push","6 Apr 2022, 17:08","6 Apr 2022, 18:13","","Butterfly (Pec Deck)",,"",2,"normal",42.5,8,,,
"Push","6 Apr 2022, 17:08","6 Apr 2022, 18:13","","Incline Bench Press (Dumbbell)",,"",0,"normal",18,8,,,
"Push","6 Apr 2022, 17:08","6 Apr 2022, 18:13","","Incline Bench Press (Dumbbell)",,"",1,"normal",18,8,,,
"Push","6 Apr 2022, 17:08","6 Apr 2022, 18:13","","Incline Bench Press (Dumbbell)",,"",2,"normal",18,8,,,
"Push","6 Apr 2022, 17:08","6 Apr 2022, 18:13","","Shoulder Press (Dumbbell)",,"",0,"normal",25,8,,,
"Push","6 Apr 2022, 17:08","6 Apr 2022, 18:13","","Shoulder Press (Dumbbell)",,"",1,"normal",25,8,,,
"Push","6 Apr 2022, 17:08","6 Apr 2022, 18:13","","Shoulder Press (Dumbbell)",,"",2,"normal",22.5,8,,,
"Push","6 Apr 2022, 17:08","6 Apr 2022, 18:13","","Triceps Dip (Assisted)",,"",0,"normal",35,8,,,
"Push","6 Apr 2022, 17:08","6 Apr 2022, 18:13","","Triceps Dip (Assisted)",,"",1,"normal",35,8,,,
"Push","6 Apr 2022, 17:08","6 Apr 2022, 18:13","","Triceps Dip (Assisted)",,"",2,"normal",35,8,,,
"Push","6 Apr 2022, 17:08","6 Apr 2022, 18:13","","Face Pull",0,"",0,"normal",20,10,,,
"Push","6 Apr 2022, 17:08","6 Apr 2022, 18:13","","Face Pull",0,"",1,"normal",20,10,,,
"Push","6 Apr 2022, 17:08","6 Apr 2022, 18:13","","Face Pull",0,"",2,"normal",20,10,,,
"Push","6 Apr 2022, 17:08","6 Apr 2022, 18:13","","Triceps Rope Pushdown",0,"",0,"normal",15,10,,,
"Push","6 Apr 2022, 17:08","6 Apr 2022, 18:13","","Triceps Rope Pushdown",0,"",1,"normal",15,10,,,
"Push","6 Apr 2022, 17:08","6 Apr 2022, 18:13","","Triceps Rope Pushdown",0,"",2,"normal",20,8,,,
"Leg 1","5 Apr 2022, 12:01","5 Apr 2022, 13:33","","Squat (Barbell)",,"",0,"normal",40,8,,,
"Leg 1","5 Apr 2022, 12:01","5 Apr 2022, 13:33","","Squat (Barbell)",,"",1,"normal",60,8,,,
"Leg 1","5 Apr 2022, 12:01","5 Apr 2022, 13:33","","Squat (Barbell)",,"",2,"normal",60,7,,,
"Leg 1","5 Apr 2022, 12:01","5 Apr 2022, 13:33","","Squat (Barbell)",,"",3,"normal",70,4,,,
"Leg 1","5 Apr 2022, 12:01","5 Apr 2022, 13:33","","Leg Curl",,"",0,"normal",15,10,,,
"Leg 1","5 Apr 2022, 12:01","5 Apr 2022, 13:33","","Leg Curl",,"",1,"normal",15,8,,,
"Leg 1","5 Apr 2022, 12:01","5 Apr 2022, 13:33","","Leg Curl",,"",2,"normal",15,8,,,
"Leg 1","5 Apr 2022, 12:01","5 Apr 2022, 13:33","","Leg Extension (Machine)",,"",0,"normal",42.5,10,,,
"Leg 1","5 Apr 2022, 12:01","5 Apr 2022, 13:33","","Leg Extension (Machine)",,"",1,"normal",42.5,8,,,
"Leg 1","5 Apr 2022, 12:01","5 Apr 2022, 13:33","","Leg Extension (Machine)",,"",2,"normal",47.5,8,,,
